업종명,업소명,소재지(도로명),소재지전화
일반음식점,채선당거여점,"서울특별시 송파구 오금로 512 (거여동,거여2차쌍용(아)상가 지상2층201호)",02-2043-6355
일반음식점,산딸기,"서울특별시 송파구 마천로51길 13, 102호 (마천동)",
일반음식점,숯불직화꼬치바베큐,"서울특별시 송파구 토성로 33, 지상1층 (풍납동)",
일반음식점,맵당,"서울특별시 송파구 백제고분로7길 24-19 (잠실동,지상1층)",070-8883-4266
일반음식점,이가 서식당 잠실점,"서울특별시 송파구 올림픽로 240 (잠실동,롯데백화점 지상11층)",02-594-4741
일반음식점,고봉삼계탕(주),"서울특별시 송파구 올림픽로 240 (잠실동,롯데백화점 지상11층)",
일반음식점,내고향횡성한우,"서울특별시 송파구 오금로 113 (방이동,석촌시티빌딩 지상1층)",02-415-8080
일반음식점,삼우정,"서울특별시 송파구 올림픽로 240 (잠실동,롯데백화점 지상11층)",02-835-4200
일반음식점,주래등,"서울특별시 송파구 올림픽로 240 (잠실동,롯데백화점 지상11층)",
일반음식점,돈가네(잠실점),"서울특별시 송파구 백제고분로12길 4-5 (잠실동,지상1층)",02-418-9289
일반음식점,가락원조집,"서울특별시 송파구 송파대로30길 3 (가락동,지상1층)",02-449-5459
일반음식점,콩이랑 밥이랑,"서울특별시 송파구 삼학사로18길 16 (석촌동, 지상1층101호~지상 2층 일부)",
일반음식점,매운대,"서울특별시 송파구 양재대로71길 5-11, 지상1층 (방이동)",
일반음식점,순곱이네 방이점,"서울특별시 송파구 오금로15길 16, 지상1층 (방이동)",
일반음식점,갯마루,"서울특별시 송파구 백제고분로 121 (잠실동,지상 1층)",02-412-4383
일반음식점,왕십리곱창닭발,"서울특별시 송파구 삼학사로18길 16 (석촌동,지상1층)",
일반음식점,미미시래기,"서울특별시 송파구 오금로36길 26, 지상1층 (가락동)",02-448-9222
일반음식점,송파 복돼지,"서울특별시 송파구 송파대로39길 4, 지상1층 (석촌동)",02-413-5579
일반음식점,하이포그,"서울특별시 송파구 동남로23길 58, 지상1층 (오금동)",02-3401-1189
일반음식점,굽내치킨,"서울특별시 송파구 송파대로20길 4 (문정동,지상1층 105호)",02-449-4542
일반음식점,우리식당,<REPLACE>,02-418-5529
일반음식점,군산오징어,"서울특별시 송파구 삼학사로 101 (삼전동, 지상 1,2,3층)",02-413-2046
일반음식점,네네치킨(삼전점),"서울특별시 송파구 삼전로6길 4, 102호 (삼전동)",02-423-4482
일반음식점,오징어 선수촌,"서울특별시 송파구 올림픽로32길 21-7, 지상1층 (방이동)",02-417-5582
일반음식점,이화,"서울특별시 송파구 가락로 50 (석촌동,지상1층)",
일반음식점,홍이네,"서울특별시 송파구 오금로36길 4-11, 지상1층 (가락동)",02-406-5158
일반음식점,올림픽Bar,"서울특별시 송파구 위례성대로22길 6 (오금동,지하1층)",02-402-8090
일반음식점,그린,서울특별시 송파구 가락로 38 (석촌동),
일반음식점,홍콩반점 0410 잠실 잠미상가점,"서울특별시 송파구 올림픽로35길 112, 장미 B상가 1동 105호 (신천동)",02-420-0410
일반음식점,싱싱활어횟집,"서울특별시 송파구 올림픽로 35-11 (신천동, 한신오피스텔 145호)",02-415-7359
일반음식점,백가 수제 갈비,서울특별시 송파구 송이로17길 58-14 (가락동),02-400-0061
일반음식점,지중해,"서울특별시 송파구 올림픽로32길 12 (방이동,지상 3층)",02-415-3790
일반음식점,대구막창 브라더스,"서울특별시 송파구 백제고분로7길 28, 1층 102호 (잠실동)",02-412-7005
일반음식점,PSJ피스,"서울특별시 송파구 새말로8길 29 (문정동,지상 1층)",
일반음식점,천상애 장어가,"서울특별시 송파구 중대로 148 (가락동,지하1층)",02-3401-3305
일반음식점,토담골 황금오리,"서울특별시 송파구 위례성대로12길 28 (방이동,지상 1층)",02-3431-1339
일반음식점,원양어선,"서울특별시 송파구 올림픽로 203 (잠실동,중앙상가 지하7호(GS슈퍼마켓))",
일반음식점,정드린 치킨,"서울특별시 송파구 마천로 200 (오금동,지상1층)",02-431-7651
일반음식점,장인미역,"서울특별시 송파구 삼전로 89, 지상1층 (잠실동)",02-425-7266
일반음식점,밀향기 칼국수,"서울특별시 송파구 올림픽로47길 20, 웅산빌딩 1층 107호 (풍납동)",02-413-7575
일반음식점,원조명동찌개마을,"서울특별시 송파구 새말로8길 20 (문정동,1층)",
일반음식점,국시가,"서울특별시 송파구 양산로 14 (거여동,거여세신상가 102호)",02-430-8800
일반음식점,신선푸드,"서울특별시 송파구 백제고분로 497 (방이동,외 1필지  102호)",
일반음식점,정서방네순대국,"서울특별시 송파구 마천로51길 32, c동 (마천동)",
일반음식점,(유)은지수산,"서울특별시 송파구 양재대로 932 (가락동,수산동 1층 477호)",
일반음식점,새론김밥,"서울특별시 송파구 새말로19길 20 (문정동,1층)",02-409-0888
일반음식점,갈비시대,서울특별시 송파구 마천로15길 7 (오금동),02-448-1889
일반음식점,방이한방삼계탕,"서울특별시 송파구 백제고분로 456, 지상 1, 2층 (방이동)",02-415-9909
일반음식점,우리집밥상,서울특별시 송파구 송이로23길 22 (가락동),02-402-9007
일반음식점,신천 대도 갈비,"서울특별시 송파구 백제고분로7길 28-5 (잠실동,1층)",02-413-5888
일반음식점,(유)은아상회,"서울특별시 송파구 양재대로 932 (가락동,수산물시장 1층522호)",02-408-8743
일반음식점,전주순대국,"서울특별시 송파구 마천로 200, 1층 4호 (오금동)",
일반음식점,예원,"서울특별시 송파구 삼전로6길 5, 지상1층 (삼전동)",02-413-4992
일반음식점,원조분식집,"서울특별시 송파구 송파대로28길 13 (가락동,지하 1층)",
일반음식점,경성주막 1929,"서울특별시 송파구 올림픽로10길 16 (잠실동,지상 2층)",
일반음식점,옛맛참숯화로구이,"서울특별시 송파구 오금로 533, 1층 (거여동)",02-430-0708
일반음식점,독도쭈꾸미,"서울특별시 송파구 올림픽로32길 51, 102호 (방이동)",02-413-8751
일반음식점,내이름삼순이,"서울특별시 송파구 문정로11길 6, 지상1층 (가락동)",
일반음식점,당신,"서울특별시 송파구 올림픽로32길 29, 지하1층 (방이동)",02-413-5502
일반음식점,도리네 곱창,"서울특별시 송파구 양재대로72길 12 (오금동,1층)",02-3012-4009
일반음식점,동경야시장 송파구청점,"서울특별시 송파구 올림픽로32길 29, 지상2층 (방이동)",02-416-6881
일반음식점,옛촌매운갈비찜,"서울특별시 송파구 백제고분로41길 10, 지상1층 (송파동)",
일반음식점,향초,서울특별시 송파구 마천로26길 16 (오금동),02-448-3412
일반음식점,시골맛나식당,서울특별시 송파구 백제고분로18길 5 (잠실동),02-424-5445
일반음식점,생고기야,"서울특별시 송파구 동남로26길 7 (오금동,1층)",02-2043-4110
일반음식점,어멍 서울분식,"서울특별시 송파구 백제고분로39길 18 (석촌동,(1층))",
일반음식점,신순남부뚜막매운갈비찜,"서울특별시 송파구 송파대로49길 59, 지상1층 (석촌동)",02-422-1523
일반음식점,삼겹살집,"서울특별시 송파구 송파대로37길 28 (석촌동,1층)",
일반음식점,화담,"서울특별시 송파구 올림픽로8길 12 (잠실동,(1층))",02-2202-8003
일반음식점,양수리묵은지삼겹살,"서울특별시 송파구 송이로23길 52-27 (가락동,, 27)",02-448-3362
일반음식점,뉴서울식당,"서울특별시 송파구 충민로6길 61-29 (장지동,(1층))",02-401-0220
일반음식점,(주)청정해신선어,"서울특별시 송파구 송파대로28길 27 (가락동,성원상떼빌 102동 2층 207호)",02-3401-2233
일반음식점,버거킹 송파구청점,"서울특별시 송파구 오금로 99, 지상1,2층 (방이동, 진넥스빌딩)",
일반음식점,일미 양다리 꼬치,"서울특별시 송파구 오금로15길 10, 지상1층 (방이동)",
일반음식점,황금해장국,"서울특별시 송파구 거마로20길 18 (마천동,(1층))",02-2043-0369
일반음식점,서두산 딤섬만두,"서울특별시 송파구 올림픽로32길 52, 지상1층 104호 (방이동)",
일반음식점,(주)제너시스 비비큐 패밀리타운점,"서울특별시 송파구 중대로 64 (문정동, 제너시스빌딩 지상1층)",02-404-8480
일반음식점,첼로,"서울특별시 송파구 마천로51길 32-1 (마천동,(1층))",02-400-0109
일반음식점,음악이흐르는공간,"서울특별시 송파구 백제고분로9길 21, 지하1층 (잠실동)",
일반음식점,마더(Mother),"서울특별시 송파구 오금로31길 27, 지상1층 108,123,124호 (방이동, 코오롱아파트 B상가)",
일반음식점,조씨네 슈퍼,"서울특별시 송파구 오금로11길 54 (방이동,(2층))",
일반음식점,둥글게둥글게생삼겹살,서울특별시 송파구 마천로61길 3 (마천동),02-485-6322
일반음식점,본죽앤비빔밥(잠실레이크팰리스점),"서울특별시 송파구 석촌호수로 138 (삼전동,102호)",02-418-6233
일반음식점,해조 회.초밥(풀코스),"서울특별시 송파구 오금로36길 61, 1층 (가락동)",02-448-3816
일반음식점,서정적 살롱,서울특별시 송파구 석촌호수로 274 (송파동),02-415-7670
일반음식점,한락원,"서울특별시 송파구 송이로 139-1 (가락동,(1층))",02-407-1773
일반음식점,미스 사이공,"서울특별시 송파구 중대로 215 (가락동,(1층))",02-420-0266
일반음식점,호박정,"서울특별시 송파구 올림픽로 240 (잠실동,롯데월드 영프라자동 1층 Y-095)",
일반음식점,청담한식,"서울특별시 송파구 삼학사로 27 (삼전동,(1층))",02-412-4698
일반음식점,굽네치킨,"서울특별시 송파구 올림픽로35길 104, 지상1층 118호 (신천동, 장미C상가 )",02-244-6332
일반음식점,흥부전놀부전,"서울특별시 송파구 천호대로152길 17 (풍납동,(1층))",
일반음식점,평가옥,"서울특별시 송파구 석촌호수로 106 (잠실동,(1층))",02-3431-1677
일반음식점,방이동쭈꾸미,"서울특별시 송파구 오금로11길 11-8 (방이동,112호)",
일반음식점,이모네 숯불돼지 갈비,"서울특별시 송파구 동남로6길 3-13, 101호 (문정동)",02-407-5797
일반음식점,툇마루밥상,"서울특별시 송파구 송파대로22길 13, 1층 (문정동)",02-409-6979
일반음식점,명가원설농탕,"서울특별시 송파구 오금로 105 (방이동,, 66-10     1층)",02-425-3536
일반음식점,네네치킨잠실1호점,"서울특별시 송파구 올림픽로35가길 11, 103호 (신천동, 한신잠실코아)",02-418-4492
일반음식점,쌍대,"서울특별시 송파구 마천로15길 4, 지상1층 (오금동)",02-430-6222
일반음식점,봉피양 잠실점,"서울특별시 송파구 올림픽로 240, 지하1층 (잠실동, 롯데백화점)",02-2143-7008
일반음식점,원조쌈밥집,"서울특별시 송파구 송파대로28길 35, 206호 (가락동, 송파앤스위트)",02-401-3887
일반음식점,명가정통수타,"서울특별시 송파구 오금로59길 4, 지상1층 (거여동)",02-402-7022
일반음식점,한우장터,"서울특별시 송파구 송파대로 567 (잠실동,107호의 가)",02-2203-6689
일반음식점,완도산회 삼전점,서울특별시 송파구 삼전로10길 58 (삼전동),02-424-5989
일반음식점,"군산아구, 꽃게전문점","서울특별시 송파구 오금로15길 7-1, 지상1층 (방이동)",02-419-7900
일반음식점,(주)캘리스코 사보텐 롯데월드점,"서울특별시 송파구 올림픽로 240 (잠실동,롯데월드어드벤쳐동 구루메프라자 지하3층)",02-417-0498
일반음식점,BBQ 잠실엘스점,"서울특별시 송파구 올림픽로 119, 지하1층 172호 (잠실동, 파인애플상가)",
일반음식점,족발속으로,"서울특별시 송파구 올림픽로51길 28, 1층 (풍납동, 흥덕하우스)",02-489-4825
일반음식점,아바(ABBA),"서울특별시 송파구 올림픽로32길 22-13 (방이동,지하1층)",02-418-1919
일반음식점,태,"서울특별시 송파구 오금로11길 23, 지상2층 (방이동)",
일반음식점,미진,"서울특별시 송파구 올림픽로 240 (잠실동,롯데월드쇼핑몰 지하1층 R-09)",
일반음식점,뽕뜨락피자&치킨샾,"서울특별시 송파구 마천로35길 19, 지상1층 (마천동)",02-430-4225
일반음식점,굽네치킨 잠실2호점,"서울특별시 송파구 석촌호수로 135, 지상1층 135호 (잠실동, 레이크팰리스 아파트상가 )",
일반음식점,마포갈매기,"서울특별시 송파구 거마로 13, 지상1층 (거여동)",02-431-1092
일반음식점,맛있는 쭈꾸미,"서울특별시 송파구 오금로59길 3-15 (거여동,1층 1호)",02-400-6777
일반음식점,전주콩나루콩나물국밥,"서울특별시 송파구 오금로11길 14 (방이동,지하1층)",
일반음식점,구이랑 동태랑,"서울특별시 송파구 위례성대로2길 15, 1층 (방이동)",02-4213-999
일반음식점,교촌치킨(가락2호점),"서울특별시 송파구 양재대로62길 35, 지상1층 (가락동)",
